,carga_real,data_previsao,prevcarga,carga_prevista_final
207,14219,2024-01-19 10:00:00,14275.632,14258.160344089541
208,14260,2024-01-19 10:30:00,14426.471,14364.514453661608
209,14282,2024-01-19 11:00:00,14515.048,14382.102971033537
210,14205,2024-01-19 11:30:00,14566.912,14306.575198868775
211,14065,2024-01-19 12:00:00,14453.959,14198.427853429392
212,14024,2024-01-19 12:30:00,14153.246,14046.852472976041
213,14178,2024-01-19 13:00:00,14110.221,14077.389807929721
214,14407,2024-01-19 13:30:00,14306.278,14292.823361142622
215,14596,2024-01-19 14:00:00,14499.486,14512.265382028287
216,14673,2024-01-19 14:30:00,14720.804,14723.741316861871
217,14664,2024-01-19 15:00:00,14836.804,14755.84146981848
218,14606,2024-01-19 15:30:00,14846.809,14649.183499079507
219,14479,2024-01-19 16:00:00,14745.576,14568.84668458961
220,14163,2024-01-19 16:30:00,14557.212,14526.159217984326
221,13694,2024-01-19 17:00:00,14161.95,14172.57114646446
222,13531,2024-01-19 17:30:00,13514.4375,13444.591611801341
223,13791,2024-01-19 18:00:00,13373.425,13613.188258279251
224,14123,2024-01-19 18:30:00,13718.944,13976.335473771533
225,14238,2024-01-19 19:00:00,13987.079,14118.313674114035
226,14215,2024-01-19 19:30:00,14250.329,14233.681643480824
227,14196,2024-01-19 20:00:00,14323.582,14300.058615880007
228,14345,2024-01-19 20:30:00,14159.702,14225.617206162637
229,14631,2024-01-19 21:00:00,14268.668,14407.92120442448
230,14863,2024-01-19 21:30:00,14636.675,14753.188557893158
231,14944,2024-01-19 22:00:00,14808.405,14776.91312083398
232,14897,2024-01-19 22:30:00,14830.448,14809.852490109593
233,14749,2024-01-19 23:00:00,14830.619,14718.259328692327
234,14513,2024-01-19 23:30:00,14791.646,14600.947921269208
235,13920,2024-01-20 00:30:00,14562.965,14052.171664997291
236,13696,2024-01-20 01:00:00,14368.576,13817.583757197017
237,13482,2024-01-20 01:30:00,14169.976,13580.726149222573
238,13309,2024-01-20 02:00:00,13992.813,13400.408360706067
239,13179,2024-01-20 02:30:00,13834.204,13267.712108260135
240,13073,2024-01-20 03:00:00,13699.767,13143.800135741845
241,12990,2024-01-20 03:30:00,13584.381,13044.899898566053
242,12872,2024-01-20 04:00:00,13482.895,12979.347770262195
243,12727,2024-01-20 04:30:00,13415.786,12925.549947730413
244,12390,2024-01-20 05:00:00,13168.706,12769.301209258369
245,12022,2024-01-20 05:30:00,12746.148,12516.48094812343
246,11947,2024-01-20 06:00:00,12419.525,12343.537823839886
247,12072,2024-01-20 06:30:00,12151.672,12208.842662033923
248,12525,2024-01-20 07:00:00,12122.419,12327.47454621679
249,13027,2024-01-20 07:30:00,12340.206,12720.20315927108
250,13555,2024-01-20 08:00:00,12556.907,13128.833909853158
251,13830,2024-01-20 08:30:00,12795.84,13561.182901274118
252,13964,2024-01-20 09:00:00,12988.396,13876.422294466656
253,14071,2024-01-20 09:30:00,13124.192,14045.822530258165
254,14293,2024-01-20 10:00:00,13271.714,14201.549937510885
